CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2025-27520,BentoML Allows Remote Code Execution (RCE) via Insecure Deserialization,critical,https://github.com/bentoml/BentoML,2025-04-04T15:15:47Z,"['https://github.com/bentoml/BentoML/security/advisories/GHSA-33xw-247w-6hmc', 'https://nvd.nist.gov/vuln/detail/CVE-2025-27520', 'https://github.com/bentoml/BentoML/commit/b35f4f4fcc53a8c3fe8ed9c18a013fe0a728e194', 'https://github.com/advisories/GHSA-33xw-247w-6hmc']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.65218, 'percentile': 0.98435}",
CVE-2025-2946,pgAdmin 4 Vulnerable to Cross-Site Scripting (XSS) via Query Result Rendering,critical,https://github.com/pgadmin-org/pgadmin4,2025-04-03T13:15:43Z,"['https://nvd.nist.gov/vuln/detail/CVE-2025-2946', 'https://github.com/pgadmin-org/pgadmin4/issues/8602', 'https://github.com/pgadmin-org/pgadmin4/commit/1305d9910beefd0d6b4c7eb4f111f86edb1d356b', 'https://github.com/advisories/GHSA-2rrx-pphc-qfv9']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:H', 'score': 9.1}","{'percentage': 0.00024, 'percentile': 0.05018}",
CVE-2025-2945,pgAdmin 4 Vulnerable to Remote Code Execution,critical,https://github.com/pgadmin-org/pgadmin4,2025-04-03T13:15:43Z,"['https://nvd.nist.gov/vuln/detail/CVE-2025-2945', 'https://github.com/pgadmin-org/pgadmin4/issues/8603', 'https://github.com/pgadmin-org/pgadmin4/commit/75be0bc22d3d8d7620711835db817bd7c021007c', 'https://github.com/advisories/GHSA-g73c-fw68-pwx3']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H', 'score': 10.0}","{'percentage': 0.63778, 'percentile': 0.9837}",
CVE-2024-12029,InvokeAI Deserialization of Untrusted Data vulnerability,critical,https://github.com/invoke-ai/InvokeAI,2025-03-20T10:15:26Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-12029', 'https://github.com/invoke-ai/invokeai/commit/756008dc5899081c5aa51e5bd8f24c1b3975a59e', 'https://github.com/pypa/advisory-database/tree/main/vulns/invokeai/PYSEC-2025-9.yaml', 'https://huntr.com/bounties/9b790f94-1b1b-4071-bc27-78445d1a87a3', 'https://github.com/invoke-ai/InvokeAI/commit/ed46acee79460189b38c164321b14bdfbf3073c9', 'https://github.com/advisories/GHSA-mcrp-whpw-jp68']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.43062, 'percentile': 0.97392}",
CVE-2025-0655,Duplicate Advisory: D-Tale Command Injection vulnerability,critical,https://github.com/man-group/dtale,2025-03-20T10:15:53Z,"['https://nvd.nist.gov/vuln/detail/CVE-2025-0655', 'https://github.com/man-group/dtale/commit/1e26ed3ca12fe83812b90f12a2b3e5fb0b740f7a', 'https://huntr.com/bounties/f63af7bd-5438-4b36-a39b-4c90466cff13', 'https://github.com/advisories/GHSA-gjxm-x497-4h6h']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.66165, 'percentile': 0.98376}",
CVE-2024-9701,Kedro deserialization vulnerability,critical,https://github.com/kedro-org/kedro,2025-03-20T10:15:49Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-9701', 'https://huntr.com/bounties/96c77fef-93b2-4d4d-8cbe-57a718d8eea5', 'https://github.com/kedro-org/kedro/commit/66e5e074b2789469550370f370c8b486f638d975', 'https://github.com/advisories/GHSA-747f-ww56-4q4h']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00598, 'percentile': 0.68491}",
CVE-2024-9070,BentoML deserialization vulnerability,critical,https://github.com/bentoml/BentoML,2025-03-20T10:15:46Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-9070', 'https://huntr.com/bounties/7be6fc22-be18-44ee-a001-ac7158d5e1a5', 'https://github.com/bentoml/BentoML/blob/a6f5f937be6ec278f3d4f3bbc6f3c8f9564820d7/src/bentoml/_internal/server/runner_app.py#L297', 'https://github.com/bentoml/BentoML/blob/v1.4.5/src/bentoml/_internal/server/runner_app.py#L301', 'https://github.com/advisories/GHSA-9g44-gwvm-hc44']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00124, 'percentile': 0.3232}",
CVE-2024-9053,vLLM allows Remote Code Execution by Pickle Deserialization via AsyncEngineRPCServer() RPC server entrypoints,critical,https://github.com/vllm-project/vllm,2025-03-20T10:15:46Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-9053', 'https://huntr.com/bounties/75a544f3-34a3-4da0-b5a3-1495cb031e09', 'https://github.com/advisories/GHSA-cj47-qj6g-x7r4']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00785, 'percentile': 0.72835}",
CVE-2024-9052,vLLM deserialization vulnerability in vllm.distributed.GroupCoordinator.recv_object,critical,https://github.com/vllm-project/vllm,2025-03-20T10:15:46Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-9052', 'https://huntr.com/bounties/ea75728f-4efe-4a3d-9f53-33f2c908e9f8', 'https://github.com/vllm-project/vllm/blob/32e7db25365415841ebc7c4215851743fbb1bad1/vllm/distributed/parallel_state.py#L480', 'https://github.com/vllm-project/vllm/blob/v0.8.1/vllm/distributed/parallel_state.py#L457', 'https://github.com/github/advisory-database/pull/5444', 'https://github.com/advisories/GHSA-pgr7-mhp5-fgjp']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00327, 'percentile': 0.52603}",
CVE-2024-8537,AgentScope path traversal vulnerability,critical,https://github.com/modelscope/agentscope,2025-03-20T10:15:42Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8537', 'https://huntr.com/bounties/eeb8aa4b-e6e5-465c-b0dd-aa97e3b7dc09', 'https://github.com/modelscope/agentscope/pull/459', 'https://github.com/modelscope/agentscope/commit/7d285e862f86fa1d96ed04c4cd40a5f1b8f9189a', 'https://github.com/modelscope/agentscope/blob/01530ee6a99c86426aab1be11ec3b3b86ca640ac/src/agentscope/studio/_app.py#L743', 'https://github.com/advisories/GHSA-c4cc-w454-4634']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00371, 'percentile': 0.58067}",
CVE-2024-8502,AgentScope Deserialization Vulnerability,critical,https://github.com/modelscope/agentscope,2025-03-20T10:15:42Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8502', 'https://huntr.com/bounties/7a42da2a-2ae5-442d-aff9-c9a3b47870eb', 'https://github.com/advisories/GHSA-9w5h-67gf-xvv8']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00206, 'percentile': 0.43062}",
CVE-2024-8769,Aim  path traversal in LockManager.release_locks,critical,https://github.com/aimhubio/aim,2025-03-20T10:15:44Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8769', 'https://huntr.com/bounties/59d3472f-f581-4beb-a090-afd36a00ecf7', 'https://github.com/aimhubio/aim/blob/bb76afe6e9a54364f322520cc4fea2679238f904/aim/sdk/lock_manager.py#L140', 'https://github.com/advisories/GHSA-4qcx-jx49-6qrh']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00355, 'percentile': 0.5705}",
CVE-2024-8551,AgentScope path traversal vulnerability in save-workflow,critical,https://github.com/modelscope/agentscope,2025-03-20T10:15:43Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8551', 'https://huntr.com/bounties/e0c0c294-f1e2-4f2c-a632-a9be9fd06989', 'https://github.com/modelscope/agentscope/blob/01530ee6a99c86426aab1be11ec3b3b86ca640ac/src/agentscope/studio/_app.py#L680', 'https://github.com/advisories/GHSA-j9rw-qm5f-r8xm']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00104, 'percentile': 0.28985}",
CVE-2024-7804,Withdrawn Advisory: PyTorch deserialization vulnerability,critical,https://github.com/pytorch/pytorch,2025-03-20T10:15:37Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-7804', 'https://huntr.com/bounties/0e870eeb-f924-4054-8fac-d926b1fb7259', 'https://github.com/pytorch/pytorch/blob/27a14405d3b996d572ba18339410e29ec005c775/torch/distributed/rpc/internal.py#L162', 'https://github.com/advisories/GHSA-4vmg-rw8f-92f9']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00277, 'percentile': 0.48178}",
CVE-2024-8019,PyTorch Lightning path traversal vulnerability,critical,https://github.com/pytorch/pytorch,2025-03-20T10:15:39Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-8019', 'https://github.com/lightning-ai/pytorch-lightning/commit/330af381de88cff17515418a341cbc1f9f127f9a', 'https://huntr.com/bounties/2754298b-5af5-48ef-8b38-999093ddf2bd', 'https://github.com/advisories/GHSA-4cv3-v7pv-rfhf']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00467, 'percentile': 0.63643}",
CVE-2024-6829,Aim External Control of File Name or Path vulnerability,critical,https://github.com/aimhubio/aim,2025-03-20T10:15:33Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-6829', 'https://huntr.com/bounties/7c97065c-1b63-4982-82c1-8038be0ed570', 'https://github.com/advisories/GHSA-75px-35p4-qq6h']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00066, 'percentile': 0.20588}",
CVE-2024-12909,llama-index-packs-finchat SQL Injection vulnerability,critical,https://github.com/run-llama/llama_index,2025-03-20T10:15:31Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-12909', 'https://github.com/run-llama/llama_index/commit/5d03c175476452db9b8abcdb7d5767dd7b310a75', 'https://huntr.com/bounties/44e8177f-200a-4ba3-a12c-8bc21e313a3f', 'https://github.com/run-llama/llama_index/tree/stale_packages/llama-index-packs/llama-index-packs-finchat', 'https://github.com/advisories/GHSA-x48g-hm9c-ww42']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H', 'score': 10.0}","{'percentage': 0.00334, 'percentile': 0.55561}",
CVE-2024-11958, LlamaIndex Retrievers Integration: DuckDBRetriever SQL Injection,critical,https://github.com/run-llama/llama_index,2025-03-20T10:15:26Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-11958', 'https://github.com/run-llama/llama_index/commit/35bd221e948e40458052d30c6ef2779bc965b6d0', 'https://huntr.com/bounties/8ddf66e1-f74c-4d53-992b-76bc45cacac1', 'https://github.com/advisories/GHSA-339r-cjv9-x78g']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00531, 'percentile': 0.66323}",
CVE-2024-11041,vLLM Deserialization of Untrusted Data vulnerability,critical,https://github.com/vllm-project/vllm,2025-03-20T10:15:23Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-11041', 'https://huntr.com/bounties/00136195-11e0-4ad0-98d5-72db066e867f', 'https://github.com/vllm-project/vllm/blob/7193774b1ff8603ad5bf4598e5efba0d9a39b436/vllm/distributed/device_communicators/shm_broadcast.py#L441-L443', 'https://github.com/advisories/GHSA-5vqr-wprc-cpp7']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00556, 'percentile': 0.67126}",
CVE-2024-11042,InvokeAI Arbitrary File Deletion vulnerability,critical,https://github.com/invoke-ai/InvokeAI,2025-03-20T10:15:23Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-11042', 'https://github.com/invoke-ai/invokeai/commit/5440c037674882b2ab7acd59087e9bb04b49657a', 'https://huntr.com/bounties/635535a7-c804-4789-ac3a-48d951263987', 'https://github.com/advisories/GHSA-227r-w5j2-6243']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.01284, 'percentile': 0.78788}",
CVE-2024-10901,DB-GPT Arbitrary File Write vulnerability,critical,https://github.com/eosphoros-ai/DB-GPT,2025-03-20T10:15:20Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10901', 'https://huntr.com/bounties/db2c1d59-6e3a-4553-a1f6-94c8df162a18', 'https://github.com/eosphoros-ai/DB-GPT/pull/2269', 'https://github.com/eosphoros-ai/DB-GPT/commit/295cdb8723663d5b0954d5d1dfb4f02b7223b8ff', 'https://github.com/advisories/GHSA-7gj6-22m4-qfhx']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00424, 'percentile': 0.61337}",
CVE-2024-10831,DB-GPT Absolute Path Traversal vulnerability,critical,https://github.com/eosphoros-ai/DB-GPT,2025-03-20T10:15:20Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10831', 'https://huntr.com/bounties/5c34c39f-66d4-414c-ab6a-f7888a5d882a', 'https://github.com/advisories/GHSA-hhw5-29f6-hf4x']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00112, 'percentile': 0.30554}",
CVE-2024-10835,DB-GPT is vulnerable to SQL Injection attacks from unauthenticated users,critical,https://github.com/eosphoros-ai/DB-GPT,2025-03-20T10:15:20Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10835', 'https://huntr.com/bounties/e32fda74-ca83-431c-8de8-08274ba686c9', 'https://github.com/eosphoros-ai/DB-GPT/pull/2650', 'https://github.com/eosphoros-ai/DB-GPT/releases/tag/v0.7.1', 'https://github.com/advisories/GHSA-qccg-9m4q-xfm6']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00533, 'percentile': 0.66461}",
CVE-2024-10833,DB-GPT Absolute Path Traversal in knowledge/{space_name}/document/upload,critical,https://github.com/eosphoros-ai/DB-GPT,2025-03-20T10:15:20Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10833', 'https://huntr.com/bounties/dc58e981-e325-4c11-b4e1-1095890fd15a', 'https://github.com/eosphoros-ai/DB-GPT/commit/780ce803e325b87f4ddfbe5824451e379aeee56c', 'https://github.com/advisories/GHSA-j9g7-mqhh-9hxf']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00112, 'percentile': 0.30554}",
CVE-2024-10902,DB-GPT vulnerable to Arbitrary File Upload with Path Traversal,critical,https://github.com/eosphoros-ai/DB-GPT,2025-03-20T10:15:21Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10902', 'https://huntr.com/bounties/f7fbf76e-aa1c-4106-b007-e9579f4f7d5f', 'https://github.com/advisories/GHSA-3xq5-x4fj-rff7']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H', 'score': 9.1}","{'percentage': 0.00646, 'percentile': 0.69777}",
CVE-2024-10553,H2O Deserialization of Untrusted Data Vulnerability,critical,https://github.com/h2oai/h2o-3,2025-03-20T10:15:17Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10553', 'https://github.com/h2oai/h2o-3/commit/ac1d642b4d86f10a02d75974055baf2a4b2025ac', 'https://huntr.com/bounties/e6f550dd-eda2-428c-a740-ed8f893a084b', 'https://github.com/advisories/GHSA-h7xg-cmpp-48hf']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02545, 'percentile': 0.84893}",
CVE-2024-10190,Horovod Vulnerable to Command Injection,critical,https://github.com/horovod/horovod,2025-03-20T10:15:15Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10190', 'https://huntr.com/bounties/3e398d1f-70c2-4e05-ae22-f5d66b19a754', 'https://github.com/advisories/GHSA-mrhh-3ggq-23p2']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00447, 'percentile': 0.62603}",
CVE-2024-10096,Withdrawn Advisory: Dask Vulnerable to Command Injection,critical,https://github.com/dask/dask/,2025-03-20T10:15:14Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-10096', 'https://huntr.com/bounties/a4be847b-a52d-42cc-9e78-3299e2d30ab2', 'https://github.com/advisories/GHSA-xqgj-r6xv-9cw4']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00076, 'percentile': 0.19936}",
CVE-2025-29783,vLLM Allows Remote Code Execution via Mooncake Integration,critical,https://github.com/vllm-project/vllm,2025-03-19T16:15:32Z,"['https://github.com/vllm-project/vllm/security/advisories/GHSA-x3m8-f7g5-qhm7', 'https://github.com/vllm-project/vllm/pull/14228', 'https://github.com/vllm-project/vllm/commit/288ca110f68d23909728627d3100e5a8db820aa2', 'https://nvd.nist.gov/vuln/detail/CVE-2025-29783', 'https://github.com/pypa/advisory-database/tree/main/vulns/vllm/PYSEC-2025-63.yaml', 'https://github.com/advisories/GHSA-x3m8-f7g5-qhm7']","{'vector_string': 'CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H', 'score': 9.1}","{'percentage': 0.01105, 'percentile': 0.77181}",
CVE-2025-2000,Qiskit allows arbitrary code execution decoding QPY format versions < 13,critical,https://github.com/Qiskit/qiskit,,"['https://github.com/Qiskit/qiskit/security/advisories/GHSA-6m2c-76ff-6vrf', 'https://nvd.nist.gov/vuln/detail/CVE-2025-2000', 'https://www.ibm.com/support/pages/node/7185949', 'https://github.com/advisories/GHSA-6m2c-76ff-6vrf']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00238, 'percentile': 0.46836}",
,Duplicate Advisory: Qiskit allows arbitrary code execution decoding QPY format versions < 13,critical,,2025-03-14T13:15:40Z,"['https://nvd.nist.gov/vuln/detail/CVE-2025-2000', 'https://www.ibm.com/support/pages/node/7185949', 'https://github.com/advisories/GHSA-3pwp-2fqj-6g2p']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}",,
CVE-2025-1497,PlotAI eval vulnerability,critical,https://github.com/mljar/plotai,2025-03-10T14:15:24Z,"['https://nvd.nist.gov/vuln/detail/CVE-2025-1497', 'https://github.com/mljar/plotai/commit/bdcfb13484f0b85703a4c1ddfd71cb21840e7fde', 'https://cert.pl/en/posts/2025/03/CVE-2025-1497', 'https://cert.pl/posts/2025/03/CVE-2025-1497', 'https://github.com/mljar/plotai', 'https://github.com/pypa/advisory-database/tree/main/vulns/plotai/PYSEC-2025-22.yaml', 'https://github.com/advisories/GHSA-2hmp-5wqg-f24h']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00645, 'percentile': 0.69722}",
CVE-2023-25574,LTI JupyterHub Authenticator does not properly validate JWT Signature,critical,https://github.com/jupyterhub/ltiauthenticator,2025-02-25T15:15:16Z,"['https://github.com/jupyterhub/ltiauthenticator/security/advisories/GHSA-mcgx-2gcr-p3hp', 'https://nvd.nist.gov/vuln/detail/CVE-2023-25574', 'https://github.com/jupyterhub/ltiauthenticator/blob/3feec2e81b9d3b0ad6b58ab4226af640833039f3/ltiauthenticator/lti13/validator.py#L122-L164', 'https://github.com/jupyterhub/ltiauthenticator/blob/main/CHANGELOG.md#140---2023-03-01', 'https://github.com/advisories/GHSA-mcgx-2gcr-p3hp']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H', 'score': 10.0}","{'percentage': 0.00096, 'percentile': 0.27608}",
CVE-2024-57000,Withdrawn Advisory: Command injection in Ray,critical,https://github.com/ray-project/ray,2025-02-11T23:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-57000', 'https://github.com/honysyang/Ray.git', 'https://github.com/advisories/GHSA-xg2h-7cxj-3gvh']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00043, 'percentile': 0.11641}",
CVE-2024-12366,PandasAI interactive prompt function Remote Code Execution (RCE),critical,https://github.com/sinaptik-ai/pandas-ai,2025-02-11T13:15:29Z,"['https://nvd.nist.gov/vuln/detail/CVE-2024-12366', 'https://docs.getpanda.ai/v3/privacy-security', 'https://docs.pandas-ai.com/advanced-security-agent', 'https://www.kb.cert.org/vuls/id/148244', 'https://github.com/advisories/GHSA-vv2h-2w3q-3fx7']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00853, 'percentile': 0.74136}",
CVE-2025-24370,"Django-Unicorn Class Pollution Vulnerability, Leading to XSS, DoS and Authentication Bypass",critical,https://github.com/adamghill/django-unicorn,2025-02-03T21:15:15Z,"['https://github.com/adamghill/django-unicorn/security/advisories/GHSA-g9wf-5777-gq43', 'https://github.com/adamghill/django-unicorn/commit/17614200f27174f789d4af54cc3a1f2b0df7870c', 'https://github.com/adamghill/django-unicorn/releases/tag/0.62.0', 'https://nvd.nist.gov/vuln/detail/CVE-2025-24370', 'https://github.com/advisories/GHSA-g9wf-5777-gq43']","{'vector_string': None, 'score': None}","{'percentage': 0.00385, 'percentile': 0.58936}",
