CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2023-41048,plone.namedfile vulnerable to Stored Cross Site Scripting with SVG images,low,https://github.com/plone/plone.namedfile,2023-09-21T15:15:10Z,"['https://github.com/plone/plone.namedfile/security/advisories/GHSA-jj7c-jrv4-c65x', 'https://nvd.nist.gov/vuln/detail/CVE-2023-41048', 'https://github.com/plone/plone.namedfile/commit/188f66a4577021cf8f2bf7c0f5150f9b9573f167', 'https://github.com/plone/plone.namedfile/commit/217d6ce847b7171bf1b73fcb6c08010eb449216a', 'https://github.com/plone/plone.namedfile/commit/f0f911f2a72b2e5c923dc2ab9179319cc47788f9', 'https://github.com/plone/plone.namedfile/commit/ff5269fb4c79f4eb91dd934561b8824a49a03b60', 'https://github.com/plone/Products.PloneHotfix20210518', 'http://www.openwall.com/lists/oss-security/2023/09/22/2', 'https://github.com/pypa/advisory-database/tree/main/vulns/plone-namedfile/PYSEC-2023-311.yaml', 'https://github.com/advisories/GHSA-jj7c-jrv4-c65x']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N', 'score': 3.7}","{'percentage': 0.00503, 'percentile': 0.64651}",
,Vulnerable OpenSSL included in cryptography wheels,low,https://github.com/pyca/cryptography,,"['https://github.com/pyca/cryptography/security/advisories/GHSA-v8gr-m533-ghj9', 'https://github.com/pyca/cryptography/commit/fc11bce6930e591ce26a2317b31b9ce2b3e25512', 'https://github.com/advisories/GHSA-v8gr-m533-ghj9']","{'vector_string': None, 'score': None}",,
CVE-2023-42458,Zope vulnerable to Stored Cross Site Scripting with SVG images,low,https://github.com/zopefoundation/Zope,2023-09-21T17:15:22Z,"['https://github.com/zopefoundation/Zope/security/advisories/GHSA-wm8q-9975-xh5v', 'https://github.com/zopefoundation/Zope/commit/26a55dbc301db417f47cafda6fe0f983b5690088', 'https://github.com/zopefoundation/Zope/commit/603b0a12881c90a072a7a65e32d47ed898ce37cb', 'https://nvd.nist.gov/vuln/detail/CVE-2023-42458', 'http://www.openwall.com/lists/oss-security/2023/09/22/2', 'https://github.com/advisories/GHSA-wm8q-9975-xh5v']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N', 'score': 3.7}","{'percentage': 0.00231, 'percentile': 0.45834}",
CVE-2023-41329,"Domain restrictions bypass via DNS Rebinding in WireMock and WireMock Studio webhooks, proxy and recorder modes",low,https://github.com/wiremock/wiremock,2023-09-06T21:15:14Z,"['https://github.com/wiremock/wiremock/security/advisories/GHSA-pmxq-pj47-j8j4', 'https://nvd.nist.gov/vuln/detail/CVE-2023-41329', 'https://wiremock.org/docs/configuration/#preventing-proxying-to-and-recording-from-specific-target-addresses', 'https://github.com/advisories/GHSA-pmxq-pj47-j8j4']","{'vector_string': 'CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:U/C:L/I:L/A:L', 'score': 3.9}","{'percentage': 0.00168, 'percentile': 0.38523}",
CVE-2023-41057,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') in hyper-bump-it,low,https://github.com/plannigan/hyper-bump-it,2023-09-04T18:15:09Z,"['https://github.com/plannigan/hyper-bump-it/security/advisories/GHSA-xc27-f9q3-4448', 'https://nvd.nist.gov/vuln/detail/CVE-2023-41057', 'https://github.com/plannigan/hyper-bump-it/pull/307', 'https://github.com/advisories/GHSA-xc27-f9q3-4448']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N', 'score': 3.3}","{'percentage': 0.00079, 'percentile': 0.24467}",
,pyca/cryptography's wheels include vulnerable OpenSSL,low,https://github.com/pyca/cryptography,,"['https://github.com/pyca/cryptography/security/advisories/GHSA-jm77-qphf-c4w8', 'https://github.com/pyca/cryptography/commit/b22271cf3c3dd8dc8978f8f4b00b5c7060b6538d', 'https://github.com/pyca/cryptography/commit/bfa4d95f0f356f2d535efd5c775e0fb3efe90ef2', 'https://www.openssl.org/news/secadv/20230714.txt', 'https://www.openssl.org/news/secadv/20230719.txt', 'https://www.openssl.org/news/secadv/20230731.txt', 'https://github.com/advisories/GHSA-jm77-qphf-c4w8']","{'vector_string': None, 'score': None}",,
CVE-2023-37481,Fides Webserver Vulnerable to SVG Bomb File Uploads,low,https://github.com/ethyca/fides,2023-07-18T19:15:09Z,"['https://github.com/ethyca/fides/security/advisories/GHSA-3rw2-wfc8-wmj5', 'https://github.com/ethyca/fides/commit/8beaace082b325e693dc7682029a3cb7e6c2b69d', 'https://github.com/ethyca/fides/releases/tag/2.16.0', 'https://nvd.nist.gov/vuln/detail/CVE-2023-37481', 'https://github.com/advisories/GHSA-3rw2-wfc8-wmj5']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:L', 'score': 2.7}","{'percentage': 0.00081, 'percentile': 0.24587}",
CVE-2023-37480,Fides Webserver Vulnerable to Zip Bomb File Uploads,low,https://github.com/ethyca/fides,2023-07-18T19:15:09Z,"['https://github.com/ethyca/fides/security/advisories/GHSA-g95c-2jgm-hqc6', 'https://github.com/ethyca/fides/commit/5aea738463960d81821c11ae7ade1d627a46bf32', 'https://github.com/ethyca/fides/releases/tag/2.16.0', 'https://nvd.nist.gov/vuln/detail/CVE-2023-37480', 'https://github.com/advisories/GHSA-g95c-2jgm-hqc6']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:L', 'score': 2.7}","{'percentage': 0.00035, 'percentile': 0.086}",
,SafeURL-Python's hostname blocklist does not block FQDNs,low,https://github.com/IncludeSecurity/safeurl-python,,"['https://github.com/IncludeSecurity/safeurl-python/security/advisories/GHSA-373w-rj84-pv6x', 'https://github.com/IncludeSecurity/safeurl-python/pull/6', 'https://github.com/IncludeSecurity/safeurl-python/commit/c4f9677f8790a58eaa1953bac286cca75a5f580e', 'https://github.com/advisories/GHSA-373w-rj84-pv6x']","{'vector_string': None, 'score': None}",,
,Vulnerable OpenSSL included in cryptography wheels,low,https://github.com/pyca/cryptography,,"['https://github.com/pyca/cryptography/security/advisories/GHSA-5cpq-8wj7-hf2v', 'https://github.com/pyca/cryptography/commit/8708245ccdeaff21d65eea68a4f8d2a7c5949a22', 'https://cryptography.io/en/latest/changelog/#v41-0-0', 'https://github.com/advisories/GHSA-5cpq-8wj7-hf2v']","{'vector_string': None, 'score': None}",,
CVE-2023-33185,Incorrect signature verification in django-ses,low,https://github.com/django-ses/django-ses,2023-05-26T21:15:20Z,"['https://github.com/django-ses/django-ses/security/advisories/GHSA-qg36-9jxh-fj25', 'https://github.com/django-ses/django-ses/commit/b71b5f413293a13997b6e6314086cb9c22629795', 'https://github.com/django-ses/django-ses/blob/3d627067935876487f9938310d5e1fbb249a7778/CVE/001-cert-url-signature-verification.md', 'https://nvd.nist.gov/vuln/detail/CVE-2023-33185', 'https://github.com/pypa/advisory-database/tree/main/vulns/django-ses/PYSEC-2023-82.yaml', 'https://github.com/advisories/GHSA-qg36-9jxh-fj25']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L', 'score': 4.6}","{'percentage': 0.00055, 'percentile': 0.17112}",
CVE-2023-30544,kiwi TCMS has possibility for user to update email address to unverified one,low,https://github.com/kiwitcms/Kiwi,2023-04-24T17:15:10Z,"['https://github.com/kiwitcms/Kiwi/security/advisories/GHSA-7x6q-3v3m-cwjg', 'https://kiwitcms.org/blog/kiwi-tcms-team/2023/04/23/kiwi-tcms-122/', 'https://nvd.nist.gov/vuln/detail/CVE-2023-30544', 'https://huntr.dev/bounties/1714df73-e639-4d64-ab25-ced82dad9f85/', 'https://github.com/advisories/GHSA-7x6q-3v3m-cwjg']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:N', 'score': None}","{'percentage': 0.00139, 'percentile': 0.35094}",
CVE-2023-26112,configobj ReDoS exploitable by developer using values in a server-side configuration file,low,https://github.com/DiffSK/configobj,2023-04-03T05:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-26112', 'https://github.com/DiffSK/configobj/issues/232', 'https://security.snyk.io/vuln/SNYK-PYTHON-CONFIGOBJ-3252494', 'https://github.com/DiffSK/configobj/commit/7c618b0bbaff6ecaca51a6f05b29795d1377a4a5', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6BO4RLMYEJODCNUE3DJIIUUFVTPAG6VN', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NZHY7B33EFY4LESP2NI4APQUPRROTAZK', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PYU4IHVLOTYMFPH7KDOJGKZQR4GKWPFK', 'https://pypi.org/project/configobj/5.0.9', 'https://github.com/advisories/GHSA-c33w-24p9-8m24']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L', 'score': 3.7}","{'percentage': 0.00072, 'percentile': 0.22521}",
CVE-2022-4134,OpenStack Glance Inclusion of Functionality from Untrusted Control Sphere vulnerability,low,https://github.com/openstack/glance,2023-03-06T23:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-4134', 'https://bugs.launchpad.net/glance/+bug/1990157', 'https://bugzilla.redhat.com/show_bug.cgi?id=2147462', 'https://wiki.openstack.org/wiki/OSSN/OSSN-0090', 'https://nvd.nist.gov/vuln/detail/CVE-2016-0757', 'https://github.com/pypa/advisory-database/tree/main/vulns/glance/PYSEC-2023-270.yaml', 'https://github.com/advisories/GHSA-5gp5-vxj6-4257']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N', 'score': 2.8}","{'percentage': 0.00091, 'percentile': 0.26886}",
CVE-2023-26052,Saleor Unauthenticated Information Disclosure Vulnerability via Python Exceptions,low,https://github.com/saleor/saleor,2023-03-02T19:15:00Z,"['https://github.com/saleor/saleor/security/advisories/GHSA-3hvj-3cg9-v242', 'https://nvd.nist.gov/vuln/detail/CVE-2023-26052', 'https://github.com/saleor/saleor/releases/tag/3.1.48', 'https://github.com/saleor/saleor/releases/tag/3.10.14', 'https://github.com/saleor/saleor/releases/tag/3.11.12', 'https://github.com/saleor/saleor/releases/tag/3.7.59', 'https://github.com/saleor/saleor/releases/tag/3.8.30', 'https://github.com/saleor/saleor/releases/tag/3.9.27', 'https://github.com/advisories/GHSA-3hvj-3cg9-v242']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N', 'score': 3.7}","{'percentage': 0.00599, 'percentile': 0.68529}",
CVE-2023-23934,Incorrect parsing of nameless cookies leads to __Host- cookies bypass,low,https://github.com/pallets/werkzeug,2023-02-14T20:15:00Z,"['https://github.com/pallets/werkzeug/security/advisories/GHSA-px8h-6qxv-m22q', 'https://nvd.nist.gov/vuln/detail/CVE-2023-23934', 'https://github.com/pallets/werkzeug/commit/cf275f42acad1b5950c50ffe8ef58fe62cdce028', 'https://github.com/pallets/werkzeug/releases/tag/2.2.3', 'https://www.debian.org/security/2023/dsa-5470', 'https://github.com/pypa/advisory-database/tree/main/vulns/werkzeug/PYSEC-2023-57.yaml', 'https://security.netapp.com/advisory/ntap-20230818-0003', 'https://github.com/advisories/GHSA-px8h-6qxv-m22q']","{'vector_string': 'CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N', 'score': 2.6}","{'percentage': 0.00275, 'percentile': 0.50729}",
CVE-2023-24816,IPython vulnerable to command injection via set_term_title,low,https://github.com/ipython/ipython,2023-02-10T20:15:00Z,"['https://github.com/ipython/ipython/security/advisories/GHSA-29gw-9793-fvw7', 'https://github.com/ipython/ipython/commit/385d69325319a5972ee9b5983638e3617f21cb1f', 'https://github.com/ipython/ipython/commit/991849c247fc208628879e7ca2923b3c218a5a75', 'https://github.com/Carreau/ipython/blob/7557ade0ed927475d5ab5b573d0ea4febfb22683/docs/source/whatsnew/version8.rst#ipython-810', 'https://nvd.nist.gov/vuln/detail/CVE-2023-24816', 'https://github.com/ipython/ipython/blob/3f0bf05f072a91b2a3042d23ce250e5e906183fd/IPython/utils/terminal.py#L103-L117', 'https://github.com/ipython/ipython/blob/56e6925dfa50e2c7f4a6471547b8176275db7c25/IPython/utils/_process_win32.py#L20', 'https://github.com/pypa/advisory-database/tree/main/vulns/ipython/PYSEC-2023-17.yaml', 'https://github.com/advisories/GHSA-29gw-9793-fvw7']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L', 'score': 4.5}","{'percentage': 0.00417, 'percentile': 0.60721}",
CVE-2022-23530,GuardDog vulnerable to arbitrary file write when scanning a specially-crafted remote PyPI package,low,https://github.com/DataDog/guarddog,2022-12-16T23:15:00Z,"['https://github.com/DataDog/guarddog/security/advisories/GHSA-78m5-jpmf-ch7v', 'https://github.com/DataDog/guarddog/commit/37c7d0767ba28f4df46117d478f97652594c491c', 'https://github.com/DataDog/guarddog/blob/a1d064ceb09d39bb28deb6972bc0a278756ea91f/guarddog/scanners/package_scanner.py#L153..158', 'https://nvd.nist.gov/vuln/detail/CVE-2022-23530', 'https://github.com/pypa/advisory-database/tree/main/vulns/guarddog/PYSEC-2022-42993.yaml', 'https://github.com/advisories/GHSA-78m5-jpmf-ch7v']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:L', 'score': 5.8}","{'percentage': 0.0022, 'percentile': 0.44658}",
CVE-2022-23531,GuardDog vulnerable to arbitrary file write when scanning a specially-crafted PyPI package,low,https://github.com/DataDog/guarddog,2022-12-17T00:15:00Z,"['https://github.com/DataDog/guarddog/security/advisories/GHSA-rp2v-v467-q9vq', 'https://nvd.nist.gov/vuln/detail/CVE-2022-23531', 'https://github.com/DataDog/guarddog/releases/tag/v0.1.5', 'https://github.com/DataDog/guarddog/pull/89', 'https://github.com/DataDog/guarddog/commit/98af5c8c1e9c15fa888c900252e76116b0ec25d1', 'https://github.com/pypa/advisory-database/tree/main/vulns/guarddog/PYSEC-2022-42994.yaml', 'https://github.com/advisories/GHSA-rp2v-v467-q9vq']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:L', 'score': 5.8}","{'percentage': 0.00123, 'percentile': 0.32192}",
,Package discontinued because Bitly lowered the free quota,low,https://github.com/impredicative/bitlyshortener,,"['https://github.com/impredicative/bitlyshortener/security/advisories/GHSA-ggrh-grj3-vfvw', 'https://github.com/advisories/GHSA-ggrh-grj3-vfvw']","{'vector_string': None, 'score': None}",,
CVE-2022-41954,Temporary File Information Disclosure vulnerability in MPXJ,low,https://github.com/joniles/mpxj,2022-11-25T19:15:00Z,"['https://github.com/joniles/mpxj/security/advisories/GHSA-jf2p-4gqj-849g', 'https://nvd.nist.gov/vuln/detail/CVE-2022-41954', 'https://github.com/joniles/mpxj/commit/ae0af24345d79ad45705265d9927fe55e94a5721', 'https://github.com/joniles/mpxj/commit/287ad0234213c52b0638565e14bd9cf3ed44cedd', 'https://github.com/pypa/advisory-database/tree/main/vulns/mpxj/PYSEC-2022-42996.yaml', 'https://github.com/advisories/GHSA-jf2p-4gqj-849g']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N', 'score': 2.8}","{'percentage': 0.00017, 'percentile': 0.02641}",
,`CHECK` failure in `SobolSample` via missing validation,low,https://github.com/tensorflow/tensorflow,,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cqvq-fvhr-v6hc', 'https://github.com/advisories/GHSA-cqvq-fvhr-v6hc']","{'vector_string': None, 'score': None}",,
,`CHECK` fail in `TensorListScatter` and `TensorListScatterV2` in eager mode,low,https://github.com/tensorflow/tensorflow,,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xf83-q765-xm6m', 'https://github.com/advisories/GHSA-xf83-q765-xm6m']","{'vector_string': None, 'score': None}",,
CVE-2022-4018,Rdiffweb vulnerable to Missing Authentication for Critical Function,low,https://github.com/ikus060/rdiffweb,2022-11-16T13:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-4018', 'https://github.com/ikus060/rdiffweb/commit/f2a32f2a9f3fb8be1a9432ac3d81d3aacdb13095', 'https://huntr.dev/bounties/5340c2f6-0252-40f6-8929-cca5d64958a5', 'https://github.com/pypa/advisory-database/tree/main/vulns/rdiffweb/PYSEC-2022-43001.yaml', 'https://github.com/advisories/GHSA-4wph-9vrm-6v3w']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L', 'score': 4.3}","{'percentage': 0.0007, 'percentile': 0.21883}",
CVE-2022-2872,OctoPrint vulnerable to Unrestricted Upload of File with Dangerous Type,low,https://github.com/octoprint/octoprint,2022-09-21T10:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-2872', 'https://github.com/octoprint/octoprint/commit/3e3c11811e216fb371a33e28412df83f9701e5b0', 'https://huntr.dev/bounties/b966c74d-6f3f-49fe-b40a-eaf25e362c56', 'https://github.com/pypa/advisory-database/tree/main/vulns/octoprint/PYSEC-2022-286.yaml', 'https://github.com/advisories/GHSA-49wm-4fp6-h59c']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N', 'score': 3.7}","{'percentage': 0.00306, 'percentile': 0.53383}",
CVE-2022-36016,TensorFlow vulnerable to `CHECK`-fail in `tensorflow::full_type::SubstituteFromAttrs`,low,https://github.com/tensorflow/tensorflow,2022-09-16T23:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-g468-qj8g-vcjc', 'https://github.com/tensorflow/tensorflow/commit/6104f0d4091c260ce9352f9155f7e9b725eab012', 'https://github.com/tensorflow/tensorflow/releases/tag/v2.10.0', 'https://nvd.nist.gov/vuln/detail/CVE-2022-36016', 'https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/math_ops.cc', 'https://github.com/advisories/GHSA-g468-qj8g-vcjc']","{'vector_string': None, 'score': None}","{'percentage': 0.00379, 'percentile': 0.58732}",
CVE-2022-36015,TensorFlow vulnerable to integer overflow in math ops,low,https://github.com/tensorflow/tensorflow,2022-09-16T23:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rh87-q4vg-m45j', 'https://github.com/tensorflow/tensorflow/commit/37e64539cd29fcfb814c4451152a60f5d107b0f0', 'https://github.com/tensorflow/tensorflow/releases/tag/v2.10.0', 'https://nvd.nist.gov/vuln/detail/CVE-2022-36015', 'https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/math_ops.cc', 'https://github.com/advisories/GHSA-rh87-q4vg-m45j']","{'vector_string': None, 'score': None}","{'percentage': 0.00379, 'percentile': 0.58732}",
,Python-TUF vulnerable to incorrect threshold signature computation for new root metadata,low,https://github.com/theupdateframework/python-tuf,,"['https://github.com/theupdateframework/python-tuf/security/advisories/GHSA-pwqf-9h7j-7mv8', 'https://github.com/theupdateframework/python-tuf/security/advisories/GHSA-r7vq-6425-j94w', 'https://github.com/theupdateframework/python-tuf/pull/1218', 'https://github.com/theupdateframework/tuf/pull/1101', 'https://github.com/advisories/GHSA-r7vq-6425-j94w']","{'vector_string': None, 'score': None}",,
CVE-2022-2822,OctoPrint does not have rate limiting on the login page,low,https://github.com/octoprint/octoprint,2022-08-15T11:21:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-2822', 'https://github.com/octoprint/octoprint/commit/82c892ba40b3741d1b7711d949e56af64f5bc2de', 'https://huntr.dev/bounties/6369f355-e6ef-4469-af75-0f6ff00cde3d', 'https://github.com/advisories/GHSA-5w5x-q9p5-9qg3']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N', 'score': 3.7}","{'percentage': 0.00263, 'percentile': 0.49534}",
CVE-2022-37394,OpenStack Nova Changing vnic_type breaks compute service restart,low,https://github.com/openstack/nova,2022-08-03T07:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-37394', 'https://bugs.launchpad.net/ossa/+bug/1981813', 'https://review.opendev.org/c/openstack/nova/+/849985', 'https://review.opendev.org/c/openstack/nova/+/850003', 'https://github.com/openstack/nova/commit/0c87681135cfb3ce61d2a0392928c1dbc1fe5fde', 'https://github.com/openstack/nova/commit/1a98a1a650d065a8ab3e1c474f3b9fd537dc2206', 'https://github.com/openstack/nova/commit/4954f993680c75fd9d3d507f2dcd00300c9b3d44', 'https://github.com/openstack/nova/commit/a28c82719545d5c8ee7f3ff1361b3a796e05095a', 'https://github.com/openstack/nova/commit/e43bf900dc8ca66578603bed333c56b215b1876e', 'https://github.com/openstack/nova/commit/f8c91eb75fc5504a37fc3b4be1d65d33dbc9b511', 'https://github.com/advisories/GHSA-v725-c588-h936']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 3.3}","{'percentage': 0.00051, 'percentile': 0.15567}",
CVE-2022-31177,Flask-AppBuilder before v4.1.3 allows inference of sensitive information through query strings,low,https://github.com/dpgaspar/Flask-AppBuilder,2022-08-01T19:15:00Z,"['https://github.com/dpgaspar/Flask-AppBuilder/security/advisories/GHSA-32ff-4g79-vgfc', 'https://github.com/dpgaspar/Flask-AppBuilder/releases/tag/v4.1.3', 'https://nvd.nist.gov/vuln/detail/CVE-2022-31177', 'https://github.com/pypa/advisory-database/tree/main/vulns/flask-appbuilder/PYSEC-2022-247.yaml', 'https://github.com/advisories/GHSA-32ff-4g79-vgfc']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N', 'score': 2.7}","{'percentage': 0.00361, 'percentile': 0.57648}",
